日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2014-04-02,,,,121,三菱東京ＵＦＪ,,,315,前受金,,,315000,㈱小倉メリヤス製造所ＨＰ制作前受金,,,,,,,
2014-06-03,,,,722,旅費交通費,,,313,短期借入金,,,54600,ビッグホリデー鳥取出張旅費,,,,,,,
2014-06-10,,,,727,交際費,,,313,短期借入金,,,25550,グランペル接待飲食代,,,,,,,
2014-03-24,,,,726,租税公課,9999,その他,313,短期借入金,,,4500,ＵＰＳ輸入消費税,,,,,,,
2014-02-17,,,,121,三菱東京ＵＦＪ,,,511,売上高,,,1900,キリヤハルカＰＯＴＥＮマグカップ,,,,,,,
2014-04-28,,,,734,支払手数料,,,121,三菱東京ＵＦＪ,,,20520,４月分さくら中央税理士法人,,,,,,,
2014-05-28,,,,734,支払手数料,,,121,三菱東京ＵＦＪ,,,20520,５月分さくら中央税理士法人,,,,,,,
2014-05-16,,,,314,未払金,1,中野敬,121,三菱東京ＵＦＪ,,,660000,中野敬,,,,,,,
2014-05-16,,,,734,支払手数料,,,121,三菱東京ＵＦＪ,,,324,振込手数料中野敬,,,,,,,
2014-05-31,,,,185,未収入金,,,814,受取家賃,,,71000,５月分中野敬・社宅家賃,,,,,,,
2014-06-30,,,,185,未収入金,,,814,受取家賃,,,71000,６月分中野敬・社宅家賃,,,,,,,
2014-03-12,,,,550,仕入高,,,123,楽天銀行,,,94000,㈱ロングランアマゾンギフト券,,,,,,,
2014-03-12,,,,734,支払手数料,,,123,楽天銀行,,,250,振込手数料㈱ロングラン,,,,,,,
2014-05-01,,,,550,仕入高,,,123,楽天銀行,,,69744,㈱ロングランアマゾンギフト券,,,,,,,
2014-05-01,,,,734,支払手数料,,,123,楽天銀行,,,258,振込手数料㈱ロングラン,,,,,,,
2014-99-30,,,,166,売掛金,9999,その他,512,ＰＯＴＥＮ売上,,,20830,６月分楽天㈱マグカップ佐川代引き,,,,,,,
2014-99-30,,,,166,売掛金,9999,その他,512,ＰＯＴＥＮ売上,,,40245,６月分楽天㈱Ｒ－ＣａｒｄＰｌｕｓ,,,,,,,
2014-99-30,,,,166,売掛金,9999,その他,512,ＰＯＴＥＮ売上,,,12734,６月分楽天㈱Ｒ－ＣａｒｄＰｌｕｓ〆後,,,,,,,
2014-99-30,,,,734,支払手数料,,,314,未払金,9999,その他,14042,４月分楽天㈱システム利用料,,,,,,,
2014-99-30,,,,719,運賃,,,314,未払金,9999,その他,11772,６月分佐川急便㈱,,,,,,,
2014-99-30,,,,734,支払手数料,,,187,前払費用,,,63000,㈱ディー・エヌ・エー通販ショッピングサ,,,,,,,
2014-99-30,,,,871,法人税等,,,323,未払法人税等,,,70000,均等割額,,,,,,,
2014-99-30,,,,187,前払費用,,,733,保険料,,,18334,決算処理社宅火災保険料２／２４ヶ月,,,,,,,
2014-99-30,,,,171,商品,,,617,期末商品棚卸高,,,5028,棚卸アマゾンギフト券未使用分,,,,,,,
