日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2016-06-10,,,,728,消耗品費,,,313,短期借入金,,,400,ローソン　ボンベ,,,,,,,
2016-06-10,,,,728,消耗品費,,,313,短期借入金,,,396,コーナン　ケーブル,,,,,,,
2016-06-13,,,,741,新聞図書費,,,313,短期借入金,,,527,アマゾン　wired参考図書,,,,,,,
2016-06-13,,,,550,仕入高,,,313,短期借入金,,,6434,商品仕入れ,,,,,,,
2016-06-14,,,,724,通信費,,,313,短期借入金,,,308,日本郵便㈱　郵送料,,,,,,,
2016-06-14,,,,550,仕入高,,,313,短期借入金,,,3000,イブキクラフト　サンプル仕入,,,,,,,
2016-06-15,,,,724,通信費,,,313,短期借入金,,,152,ローソン　切手,,,,,,,
2016-06-15,,,,728,消耗品費,,,313,短期借入金,,,500,ローソン　目止め用カセットボンベ,,,,,,,
2016-06-15,,,,724,通信費,,,313,短期借入金,,,190,日本郵便㈱　郵送料,,,,,,,
2016-06-17,,,,729,事務用品費,,,313,短期借入金,,,7463,ヨドバシカメラ　プリンタインク,,,,,,,
2016-06-17,,,,724,通信費,,,313,短期借入金,,,371,日本郵便㈱　郵送料,,,,,,,
2016-06-21,,,,722,旅費交通費,,,313,短期借入金,,,1093,マツドタクシー㈱　タクシー代,,,,,,,
